exit_status,runid,read_id,filename,barcode,accuracy,identity,model,name,start,end,coverage,URL,categories,seq_id,seq_len,taxon,taxon_id,cluster_id
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,87ee8460-f157-4627-9ea5-12b424eccea6,highQuality-reads100_batch5_52.fastq,none,82.76,87.98,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,749,1292,99.63,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,9a470991-de13-4bd0-bc4f-783ad7a00704,highQuality-reads100_batch5_52.fastq,none,77.15,82.48,protein homolog model,efpA,17,1470,91.212,https://card.mcmaster.ca/ontology/40726,efflux pump conferring antibiotic resistance,0608,1593,Mycobacterium tuberculosis H37Rv,83332,136
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,bbb80b9b-6e49-41cc-a9c8-96b24c7c3d91,highQuality-reads100_batch5_52.fastq,none,84.96,91.95,protein homolog model,APH(3')-IIIa,177,796,77.764,https://card.mcmaster.ca/ontology/39047,aminoglycoside resistance gene. antibiotic inactivation enzyme,0829,796,Campylobacter coli CVM N29710,1273173,565
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,2a449717-8ffa-47f7-9f8d-1216dedbd042,highQuality-reads100_batch5_52.fastq,none,75.93,82.8,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,724,1538,52.72,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,c35b23cf-76a4-494a-af95-9478cdeb16a1,highQuality-reads100_batch5_52.fastq,none,81.6,90.27,rRNA mutation model,Neisseria gonorrhoeae 16S rRNA mutation conferring resistance to spectinomycin,921,1282,41.094,https://card.mcmaster.ca/ontology/40097,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2323,1545,Neisseria gonorrhoeae,485,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,0b7068d9-37d1-4ae8-a633-26f6aefb2206,highQuality-reads100_batch5_52.fastq,none,82.47,91.19,rRNA mutation model,Mycobacterium abscessus 16S rRNA mutation conferring resistance to gentamicin,845,1081,83.162,https://card.mcmaster.ca/ontology/39824,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2342,1504,Mycobacterium abscessus,36809,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,9b4fb52a-4877-4dd3-8fd3-f4d587948dc2,highQuality-reads100_batch5_52.fastq,none,82.93,89.08,rRNA mutation model,Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A,860,1096,76.358,https://card.mcmaster.ca/ontology/40145,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2333,1528,Mycobacterium smegmatis str. MC2 155,246196,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,8e348b16-32f5-472f-b859-953050606892,highQuality-reads100_batch5_52.fastq,none,77.84,84.7,rRNA mutation model,Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A,1022,1528,53.319,https://card.mcmaster.ca/ontology/40145,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2333,1528,Mycobacterium smegmatis str. MC2 155,246196,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,1293e8c2-3468-4a68-a7c1-1c4b28093b81,highQuality-reads100_batch5_52.fastq,none,95.15,98,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,866,1068,94.884,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,2728990f-25b7-48b3-9d16-4e1a7d5f42a0,highQuality-reads100_batch5_52.fastq,none,95.27,98.6,rRNA mutation model,Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to neomycin,1077,1370,45.016,https://card.mcmaster.ca/ontology/40146,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2331,1528,Mycobacterium smegmatis str. MC2 155,246196,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,e3bbef5e-a040-4be1-981c-31246708f075,highQuality-reads100_batch5_52.fastq,none,73.17,77.65,protein variant model,Enteroccocus faecium EF-Tu mutants conferring resistance to GE2270A,705,1145,71.126,https://card.mcmaster.ca/ontology/40022,elfamycin resistance gene. antibiotic resistant gene variant or mutant,2260,1272,Enterococcus faecium DO,333849,220
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,fe33b90c-dd4e-49dc-9631-3238078b3dfb,highQuality-reads100_batch5_52.fastq,none,76.97,83.54,rRNA mutation model,Mycobacterium abscessus 16S rRNA mutation conferring resistance to gentamicin,1159,1504,55.212,https://card.mcmaster.ca/ontology/39824,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2342,1504,Mycobacterium abscessus,36809,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,4d296315-88de-4039-833e-256802458ecf,highQuality-reads100_batch5_52.fastq,none,79.09,86.93,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,0,1127,74.784,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,b52c5ee9-a478-4e97-ad83-86eddb9cd961,highQuality-reads100_batch5_52.fastq,none,70.34,80.65,rRNA mutation model,Pasteurella multocida 16S rRNA mutation conferring resistance to spectinomycin,345,1400,88.711,https://card.mcmaster.ca/ontology/40095,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2317,1551,Pasteurella multocida 36950,1075089,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,4e6eab4e-da18-42ec-ba4a-fb2b3d2dc692,highQuality-reads100_batch5_52.fastq,none,81.01,84.17,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A,4,1542,99.741,https://card.mcmaster.ca/ontology/39983,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2316,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,708766e1-60e7-4714-b758-b3ac24015709,highQuality-reads100_batch5_52.fastq,none,85.45,88.42,rRNA mutation model,Mycobacterium chelonae 16S rRNA mutation conferring resistance to kanamycin A,421,685,89.761,https://card.mcmaster.ca/ontology/40117,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2337,1441,Mycobacterium,1763,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,2d3f400e-66f3-48cf-b7a3-7b8c6485e7ae,highQuality-reads100_batch5_52.fastq,none,80.06,86.77,rRNA mutation model,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to amikacin,256,576,74.091,https://card.mcmaster.ca/ontology/40077,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2321,1537,Mycobacterium tuberculosis H37Rv,83332,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,6b99e83f-a5b1-49c2-b042-013e9be308fb,highQuality-reads100_batch5_52.fastq,none,75.77,83.45,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,557,869,20.786,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,d2b42328-6942-4fce-8d5c-409ecf2aeda7,highQuality-reads100_batch5_52.fastq,none,71.9,81.06,rRNA mutation model,Neisseria gonorrhoeae 16S rRNA mutation conferring resistance to spectinomycin,246,1120,56.57,https://card.mcmaster.ca/ontology/40097,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2323,1545,Neisseria gonorrhoeae,485,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,8788a052-8748-49c0-9f1c-34ab85b4a8c4,highQuality-reads100_batch5_52.fastq,none,70.53,79.54,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,248,986,47.798,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,1fe91775-ebff-43c9-9dd5-953db3da2704,highQuality-reads100_batch5_52.fastq,none,94.69,99.38,protein homolog model,mdtB,131,459,100,https://card.mcmaster.ca/ontology/37173,efflux pump conferring antibiotic resistance,1863,3124,Escherichia coli str. K-12 substr. MG1655,511145,33
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,a9262dc0-4ade-453c-a075-d34a86ceb062,highQuality-reads100_batch5_52.fastq,none,73.57,83.96,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,125,1303,76.295,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,664dd76e-1571-472a-9e00-414826f98d08,highQuality-reads100_batch5_52.fastq,none,86.86,92.49,rRNA mutation model,Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to neomycin,129,533,100,https://card.mcmaster.ca/ontology/40146,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2331,1528,Mycobacterium smegmatis str. MC2 155,246196,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,a99faa96-461d-4c12-a4de-431aa0f5529c,highQuality-reads100_batch5_52.fastq,none,85,88.38,protein homolog model,RbpA,0,332,96.232,https://card.mcmaster.ca/ontology/36384,rifampin resistance gene. antibiotic target protection protein,1148,345,Mycobacterium smegmatis str. MC2 155,246196,839
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,6d059290-60c8-4b3b-9bd1-72ae398ace14,highQuality-reads100_batch5_52.fastq,none,89.26,97.97,rRNA mutation model,Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to viomycin,1193,1450,85.479,https://card.mcmaster.ca/ontology/40149,antibiotic resistant gene variant or mutant. peptide antibiotic resistance gene,2338,1528,Mycobacterium smegmatis str. MC2 155,246196,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,0130948b-6671-4922-84d4-1b636ba8429a,highQuality-reads100_batch5_14.fastq,none,71.18,82.26,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,243,1409,77.372,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,195a5e0d-3f98-4acd-981d-d7b55f54909c,highQuality-reads100_batch5_14.fastq,none,84.79,87.04,rRNA mutation model,Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline,1054,1440,38.618,https://card.mcmaster.ca/ontology/40101,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2336,1486,Propionibacterium acnes,1747,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,073b4c4a-6c2b-4a62-907c-66f6beffd992,highQuality-reads100_batch5_14.fastq,none,79.48,83.68,protein wild type model,antibiotic sensitive embB,478,927,51.27,https://card.mcmaster.ca/ontology/37145,,2297,3198,Mycobacterium avium,1764,19
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,3cce5931-acf8-46ff-92a6-8c34fe747ea9,highQuality-reads100_batch5_14.fastq,none,98.08,100,rRNA mutation model,Neisseria gonorrhoeae 16S rRNA mutation conferring resistance to spectinomycin,1493,1545,16.088,https://card.mcmaster.ca/ontology/40097,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2323,1545,Neisseria gonorrhoeae,485,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,93388726-4d90-4a84-bae2-56a5bd50e0fd,highQuality-reads100_batch5_14.fastq,none,93.69,95.04,protein homolog model,BcI,2,774,89.133,https://card.mcmaster.ca/ontology/39311,beta-lactam resistance gene. antibiotic inactivation enzyme,0405,922,Bacillus cereus,1396,402
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,3968fb26-6821-4c45-8c4b-9c816e88d217,highQuality-reads100_batch5_14.fastq,none,82.8,89.17,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,763,1130,93.059,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,2246f505-ce4e-49ec-80ed-a3b90d5927b4,highQuality-reads100_batch5_14.fastq,none,75.22,82.13,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,610,1268,72.893,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,f6a70b9e-4496-436f-9913-7f6412c50ed2,highQuality-reads100_batch5_14.fastq,none,85.86,89.54,protein variant model,Escherichia coli mutant GlpT conferring resistance to fosfomycin,331,710,90.118,https://card.mcmaster.ca/ontology/40588,fosfomycin resistance gene. antibiotic resistant gene variant or mutant,2235,1359,Escherichia coli str. K-12 substr. MC4100,1403831,202
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,28c1f056-053e-402c-8fe2-0a2dfadc7c85,highQuality-reads100_batch5_14.fastq,none,90.04,94.29,protein homolog model,tetQ,848,1373,95.37,https://card.mcmaster.ca/ontology/36330,tetracycline resistance gene. antibiotic target protection protein,1873,1974,Bacteroides fragilis,817,96
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,d90f9d92-f733-494c-9a72-5d49c53d2af9,highQuality-reads100_batch5_14.fastq,none,87.72,91.55,rRNA mutation model,Neisseria gonorrhoeae 16S rRNA mutation conferring resistance to spectinomycin,690,1423,100,https://card.mcmaster.ca/ontology/40097,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2323,1545,Neisseria gonorrhoeae,485,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,c17d298a-d9dc-4ef9-8ae4-6d9ae2982053,highQuality-reads100_batch5_14.fastq,none,81.16,85.82,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,1039,1310,80.851,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,453510ad-e529-4e0c-bb68-f5a7203881b1,highQuality-reads100_batch5_14.fastq,none,83.84,88.17,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,4,625,67.778,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,0f40d408-bfbc-4816-8cd7-074b03c57f99,highQuality-reads100_batch5_14.fastq,none,80.28,89.21,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,359,987,85.573,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,1c5a1de8-7eb9-4de8-83a6-96dc3786a04a,highQuality-reads100_batch5_14.fastq,none,98.15,98.15,rRNA mutation model,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin,1483,1537,19.014,https://card.mcmaster.ca/ontology/40021,antibiotic resistant gene variant or mutant. peptide antibiotic resistance gene,2318,1537,Mycobacterium tuberculosis H37Rv,83332,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,0174ebbc-0a73-404f-b630-9a85015c268c,highQuality-reads100_batch5_14.fastq,none,82.69,87.76,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrnB gene conferring resistance to tetracycline,1304,1408,36.981,https://card.mcmaster.ca/ontology/39995,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2341,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,92d00069-ac4f-45ec-8474-ba7dfb47c4ca,highQuality-reads100_batch5_14.fastq,none,80.78,86.41,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,581,883,91.824,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,2a057b05-fa6d-4c46-bbca-af1ade21823a,highQuality-reads100_batch5_14.fastq,none,86.48,91.15,protein homolog model,tetG,7,1176,99.405,https://card.mcmaster.ca/ontology/36313,efflux pump conferring antibiotic resistance,1671,1176,Pseudomonas sp.,306,281
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,bd90e151-77dc-42a1-a4bd-116a02db74c0,highQuality-reads100_batch5_14.fastq,none,81.97,87.81,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,0,1507,100,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
